fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
org.apache.mahout:mahout-math,com.google.guava:guava,1,TRUE,FALSE,,https://github.com/google/guava,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API"," Guava is a suite of core and expanded libraries that include utility classes, google's collections, io classes, and much much more. ",https://github.com/apache/mahout.git,https://github.com/google/guava,Mirror of Apache Mahout,Google core libraries for Java
org.apache.mahout:mahout-math,colt:colt,0,TRUE,FALSE,,,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",,https://github.com/apache/mahout.git,,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,com.boundary:high-scale-lib,0,TRUE,FALSE,,https://github.com/boundary/high-scale-lib,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","This is Boundary's fork of Cliff Click's high scale lib.  We will be maintaining this fork with bug fixes, improvements and versioned builds pushed to maven central.",https://github.com/apache/mahout.git,scm:git:git@github.com:boundary/high-scale-lib.git,Mirror of Apache Mahout,A fork of Cliff Click's High Scale Library.  Improved with bug fixes and a real build system.
org.apache.mahout:mahout-math,com.carrotsearch:hppc,0,TRUE,FALSE,,http://labs.carrotsearch.com,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","High Performance Primitive Collections. Fundamental data structures (maps, sets, lists, stacks, queues) generated for combinations of object and primitive types to conserve JVM memory and speed up execution.",https://github.com/apache/mahout.git,scm:git:git@github.com:carrotsearch/hppc.git/hppc,Mirror of Apache Mahout,High Performance Primitive Collections for Java
org.apache.mahout:mahout-math,com.googlecode.lambdaj:lambdaj,0,TRUE,FALSE,,http://code.google.com/p/lambdaj,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",The pseudo-functional collection manipulation library,https://github.com/apache/mahout.git,scm:svn:http://lambdaj.googlecode.com/svn/trunk,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,com.samskivert:samskivert,0,TRUE,FALSE,,http://github.com/samskivert/samskivert,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",A collection of Java utilities.,https://github.com/apache/mahout.git,https://github.com/samskivert/samskivert,Mirror of Apache Mahout,Utilities library for Java
org.apache.mahout:mahout-math,commons-collections:commons-collections,0,TRUE,FALSE,,http://commons.apache.org/collections/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",Types that extend and augment the Java Collections Framework.,https://github.com/apache/mahout.git,http://svn.apache.org/viewvc/commons/proper/collections/trunk,Mirror of Apache Mahout,Mirror of Apache Commons Collections
org.apache.mahout:mahout-math,commons-lang:commons-lang,0,TRUE,FALSE,,http://commons.apache.org/lang/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","Commons Lang, a package of Java utility classes for the         classes that are in java.lang's hierarchy, or are considered to be so         standard as to justify existence in java.lang.",https://github.com/apache/mahout.git,http://svn.apache.org/repos/asf/commons/proper/lang/branches/LANG_2_X,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,fastutil:fastutil,0,TRUE,FALSE,,http://fastutil.dsi.unimi.it/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","fastutil extends the Java? Collections Framework by providing type-specific maps, sets, lists and queues with a small memory footprint and fast access and insertion; it also includes a fast I/O API for binary and text files.",https://github.com/apache/mahout.git,,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,it.unimi.dsi:fastutil,0,TRUE,FALSE,,http://fastutil.di.unimi.it/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","fastutil extends the Java Collections Framework by providing type-specific maps, sets, lists and priority queues with a small memory footprint and fast access and insertion; provides also big (64-bit) arrays, sets and lists, and fast, practical I/O classes for binary and text files.",https://github.com/apache/mahout.git,https://github.com/vigna/fastutil,Mirror of Apache Mahout,"fastutil extends the Java??? Collections Framework by providing type-specific maps, sets, lists and queues."
org.apache.mahout:mahout-math,javolution:javolution,0,TRUE,FALSE,,http://javolution.org,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API","Javolution - Java Solution for Real-Time and Embedded Systems.         This project uses template classes to generates java code for various versions         of the Java run-time (e.g. J2ME, 1.4, GCJ, 1.5). The default maven compilation         builds executable for Java 1.5+ (parameterized classes).         For others targets the ant script should be used directly (e.g. ""ant j2me"").",https://github.com/apache/mahout.git,,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,net.sf.trove4j:trove4j,0,TRUE,FALSE,,http://trove4j.sf.net,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",The Trove library provides high speed regular and primitive collections for Java. ,https://github.com/apache/mahout.git,https://trove4j.svn.sourceforge.net/svnroot/trove4j,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,net.sourceforge.collections:collections-generic,0,TRUE,FALSE,,http://collections.sourceforge.net,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",,https://github.com/apache/mahout.git,,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,org.apache.commons:commons-collections4,0,TRUE,FALSE,,https://commons.apache.org/proper/commons-collections/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",The Apache Commons Collections package contains types that extend and augment the Java Collections Framework.,https://github.com/apache/mahout.git,https://git-wip-us.apache.org/repos/asf?p=commons-collections.git,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,org.apache.commons:commons-lang3,0,TRUE,FALSE,,http://commons.apache.org/proper/commons-lang/,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API"," Apache Commons Lang, a package of Java utility classes for the classes that are in java.lang's hierarchy, or are considered to be so standard as to justify existence in java.lang. ",https://github.com/apache/mahout.git,https://git-wip-us.apache.org/repos/asf?p=commons-lang.git,Mirror of Apache Mahout,
org.apache.mahout:mahout-math,org.javolution:javolution,0,TRUE,FALSE,,http://javolution.org,"High performance scientific and technical computing data structures and methods,     mostly based on CERN's     Colt Java API",Javolution - Java Solution for Real-Time and Embedded Systems.         This project provides a Java library and a (mirror) C++ library.         Both libraries are maven-based and can be used to build multi-platform real-time applications          or to port Java applications to C++. The C++ library contains already a port of OSGi and JUnit          (demonstrated by the subproject test-cpp).,https://github.com/apache/mahout.git,scm:svn:http://svn.java.net/svn/javolution~svn/tags/javolution-6.0.0,Mirror of Apache Mahout,
org.apache.opennlp:opennlp,edu.stanford.nlp:stanford-corenlp,0,TRUE,FALSE,http://www.apache.org/opennlp/,http://nlp.stanford.edu/software/corenlp.shtml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.","Stanford CoreNLP provides a set of natural language analysis tools which can take raw English language text input and give the base forms of words, their parts of speech, whether they are names of companies, people, etc., normalize dates, times, and numeric quantities, mark up the structure of sentences in terms of phrases and word dependencies, and indicate which noun phrases refer to the same entities. It provides the foundational building blocks for higher level text understanding applications.",scm:svn:http://svn.apache.org/repos/asf/opennlp/tags/opennlp-1.6.0-rc6,http://nlp.stanford.edu/software/stanford-corenlp-1.3.1.tgz,,
org.apache.opennlp:opennlp-tools,edu.stanford.nlp:stanford-corenlp,1,TRUE,FALSE,https://www.apache.org/,http://nlp.stanford.edu/software/corenlp.shtml," The Apache Software Foundation provides support for the Apache community of open-source software projects. The Apache projects are characterized by a collaborative, consensus based development process, an open and pragmatic software license, and a desire to create high quality software that leads the way in its field. We consider ourselves not simply a group of projects sharing a server, but rather a community of developers and users. ","Stanford CoreNLP provides a set of natural language analysis tools which can take raw English language text input and give the base forms of words, their parts of speech, whether they are names of companies, people, etc., normalize dates, times, and numeric quantities, mark up the structure of sentences in terms of phrases and word dependencies, and indicate which noun phrases refer to the same entities. It provides the foundational building blocks for higher level text understanding applications.",https://github.com/apache/opennlp,http://nlp.stanford.edu/software/stanford-corenlp-1.3.1.tgz,Mirror of Apache OpenNLP,
org.apache.pdfbox:pdfbox,com.itextpdf:itextpdf,2,TRUE,FALSE,https://www.apache.org/,http://www.itextpdf.com/, The Apache PDFBox library is an open source Java tool for working with PDF documents. ,"iText, a free Java-PDF library",http://svn.apache.org/viewvc/maven/pom/tags/2.0.16/pdfbox-parent,http://itext.svn.sourceforge.net/viewvc/itext,,"[DEPRECATED] Core Java Library + PDF/A, xtra and XML Worker. Only security fixes will be added ??? please use iText??7"
org.apache.pdfbox:pdfbox,com.lowagie:itext,0,TRUE,FALSE,https://www.apache.org/,http://www.itextpdf.com/, The Apache PDFBox library is an open source Java tool for working with PDF documents. ,"iText, a free Java-PDF library",http://svn.apache.org/viewvc/maven/pom/tags/2.0.16/pdfbox-parent,https://github.com/itext/itextpdf,,"[DEPRECATED] Core Java Library + PDF/A, xtra and XML Worker. Only security fixes will be added ??? please use iText??7"
org.apache.pdfbox:pdfbox,itext:itext,0,TRUE,FALSE,https://www.apache.org/,, The Apache PDFBox library is an open source Java tool for working with PDF documents. ,,http://svn.apache.org/viewvc/maven/pom/tags/2.0.16/pdfbox-parent,,,
org.apache.pdfbox:pdfbox,jasperreports:jasperreports,0,TRUE,FALSE,https://www.apache.org/,http://jasperreports.sourceforge.net, The Apache PDFBox library is an open source Java tool for working with PDF documents. ,JasperReports Library,http://svn.apache.org/viewvc/maven/pom/tags/2.0.16/pdfbox-parent,scm:svn:http://jasperforge.org/svn/repos/jasperreports,,
org.apache.pdfbox:pdfbox,net.sf.jasperreports:jasperreports,0,TRUE,FALSE,https://www.apache.org/,http://jasperreports.sourceforge.net, The Apache PDFBox library is an open source Java tool for working with PDF documents. ,JasperReports Library,http://svn.apache.org/viewvc/maven/pom/tags/2.0.16/pdfbox-parent,http://jasperforge.org/scm/viewvc.php/?root=jasperreports,,
org.apache.solr:solr,org.apache.lucene:lucene-core,0,TRUE,FALSE,,https://lucene.apache.org,Apache Solr Search Server,Apache Lucene Java Core,scm:svn:${vc-anonymous-base-url}/${module-directory},https://gitbox.apache.org/repos/asf?p=lucene-solr.git;f=lucene/core,,
org.apache.solr:solr,org.elasticsearch:elasticsearch,0,TRUE,FALSE,,https://github.com/elastic/elasticsearch,Apache Solr Search Server,Elasticsearch subproject :server,scm:svn:${vc-anonymous-base-url}/${module-directory},https://github.com/elastic/elasticsearch,,"Open Source, Distributed, RESTful Search Engine"
org.apache.solr:solr,org.elasticsearch:elasticsearch-core,0,TRUE,FALSE,,https://github.com/elastic/elasticsearch,Apache Solr Search Server,Elasticsearch subproject :libs:core,scm:svn:${vc-anonymous-base-url}/${module-directory},https://github.com/elastic/elasticsearch,,"Open Source, Distributed, RESTful Search Engine"
org.apache.velocity:velocity,org.freemarker:freemarker,6,TRUE,FALSE,http://velocity.apache.org/engine/devel/,https://freemarker.apache.org/,Apache Velocity is a general purpose template engine.," FreeMarker is a ""template engine""; a generic tool to generate text output based on templates. ",http://svn.apache.org/viewvc/velocity/engine/trunk,https://git-wip-us.apache.org/repos/asf?p=freemarker.git,Clone of apache velocity 1.6.4,Repo moved to Apache Incubator! - FreeMarker template engine
org.apache.velocity:velocity,antlr:stringtemplate,0,TRUE,FALSE,http://velocity.apache.org/engine/devel/,,Apache Velocity is a general purpose template engine.,,http://svn.apache.org/viewvc/velocity/engine/trunk,,Clone of apache velocity 1.6.4,
org.apache.velocity:velocity,com.netflix.Nicobar:nicobar-manager,0,TRUE,FALSE,http://velocity.apache.org/engine/devel/,https://github.com/Netflix/Nicobar,Apache Velocity is a general purpose template engine.,nicobar-manager,http://svn.apache.org/viewvc/velocity/engine/trunk,https://github.com/Netflix/Nicobar,Clone of apache velocity 1.6.4,
org.apache.velocity:velocity,freemarker:freemarker,0,TRUE,FALSE,http://velocity.apache.org/engine/devel/,,Apache Velocity is a general purpose template engine.,,http://svn.apache.org/viewvc/velocity/engine/trunk,,Clone of apache velocity 1.6.4,
org.apache.velocity:velocity,org.antlr:stringtemplate,0,TRUE,FALSE,http://velocity.apache.org/engine/devel/,http://www.stringtemplate.org,Apache Velocity is a general purpose template engine.,"StringTemplate is a java template engine for generating source code, web pages, emails, or any other formatted text output. StringTemplate is particularly good at multi-targeted code generators, multiple site skins, and internationalization/localization. It evolved over years of effort developing jGuru.com. StringTemplate also generates the stringtemplate website: http://www.stringtemplate.org and powers the ANTLR v3 code generator. Its distinguishing characteristic is that unlike other engines, it strictly enforces model-view separation. Strict separation makes websites and code generators more flexible and maintainable; it also provides an excellent defense against malicious template authors. There are currently about 600 StringTemplate source downloads a month. ",http://svn.apache.org/viewvc/velocity/engine/trunk,http://fisheye2.cenqua.com/browse/stringtemplate,Clone of apache velocity 1.6.4,
org.apache.velocity:velocity,org.mule.mvel:mule-mvel2,0,TRUE,FALSE,http://velocity.apache.org/engine/devel/,http://www.mulesoft.org,Apache Velocity is a general purpose template engine.," MVEL is a powerful expression language for Java-based applications. It provides a plethora of features and is suited for everything from the smallest property binding and extraction, to full blown scripts. ",http://svn.apache.org/viewvc/velocity/engine/trunk,https://github.com/mulesoft/mvel,Clone of apache velocity 1.6.4,MVEL (MVFLEX Expression Language)
org.atteo.moonshine:hibernate,org.eclipse.persistence:eclipselink,0,TRUE,FALSE,moonshine.atteo.org,http://www.eclipse.org/eclipselink,Java application framework designed as a container for services,EclipseLink build based upon Git transaction 368d603,https://github.com/atteo/moonshine,http://git.eclipse.org/eclipselink/eclipselink.runtime.git,Java application framework designed as a container for services,
org.ccil.cowan.tagsoup:tagsoup,net.sourceforge.htmlcleaner:htmlcleaner,1,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://htmlcleaner.sourceforge.net/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.", HtmlCleaner is an HTML parser written in Java. It transforms dirty HTML to well-formed XML following the same rules that most web-browsers use. ,,http://htmlcleaner.svn.sourceforge.net/,,
org.ccil.cowan.tagsoup:tagsoup,htmlunit:htmlunit,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",,,,,
org.ccil.cowan.tagsoup:tagsoup,nekohtml:nekohtml,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://nekohtml.sourceforge.net/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",,,http://nekohtml.svn.sourceforge.net/viewvc/nekohtml/,,
org.ccil.cowan.tagsoup:tagsoup,net.htmlparser.jericho:jericho-html,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://jericho.htmlparser.net,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.","Jericho HTML Parser is a java library allowing analysis and manipulation of parts of an HTML document, including server-side tags, while reproducing verbatim any unrecognised or invalid HTML.",,bzr://jerichohtml.bzr.sourceforge.net/bzrroot/jerichohtml,,
org.ccil.cowan.tagsoup:tagsoup,net.htmlparser:jericho-html,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://jerichohtml.sourceforge.net,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.","Jericho HTML Parser is a simple but powerful java library allowing analysis and manipulation of        parts of an HTML document, including some common server-side tags, while reproducing verbatim any        unrecognised or invalid HTML. It also provides high-level HTML form manipulation functions.",,?,,
org.ccil.cowan.tagsoup:tagsoup,net.sourceforge.nekohtml:nekohtml,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://nekohtml.sourceforge.net/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",An HTML parser and tag balancer.,,,,
org.ccil.cowan.tagsoup:tagsoup,nu.validator.htmlparser:htmlparser,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://about.validator.nu/htmlparser/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.","The Validator.nu HTML Parser is an implementation of the HTML5 parsing algorithm in Java for applications. The parser is designed to work as a drop-in replacement for the XML parser in applications that already support XHTML 1.x content with an XML parser and use SAX, DOM or XOM to interface with the parser.",,scm:hg:http://hg.mozilla.org/projects/htmlparser/,,
org.ccil.cowan.tagsoup:tagsoup,nu.validator:htmlparser,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,https://about.validator.nu/htmlparser/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",A fork of http://hg.mozilla.org/projects/htmlparser/ used by the Nu Html Checker.,,https://github.com/validator/htmlparser,,Fork of http://hg.mozilla.org/projects/htmlparser/ for use with the Nu Html Checker
org.ccil.cowan.tagsoup:tagsoup,org.htmlparser:htmlparser,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,http://htmlparser.org,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",HTML Parser is the high level syntactical analyzer.,,scm:svn:https://htmlparser.svn.sourceforge.net/svnroot/htmlparser/tags/HTMLParserProject-2.1/htmlparser,,
org.ccil.cowan.tagsoup:tagsoup,org.jsoup:jsoup,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,https://jsoup.org/,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.","jsoup is a Java library for working with real-world HTML. It provides a very convenient API for extracting and manipulating data, using the best of DOM, CSS, and jquery-like methods. jsoup implements the WHATWG HTML5 specification, and parses HTML to the same DOM as modern browsers do.",,https://github.com/jhy/jsoup,,"jsoup: Java HTML Parser, with best of DOM, CSS, and jquery"
org.ccil.cowan.tagsoup:tagsoup,org.keycloak:keycloak-appliance-dist-all,0,TRUE,FALSE,http://home.ccil.org/~cowan/XML/tagsoup/,https://www.keycloak.org,"TagSoup is a SAX-compliant parser written in Java that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild: poor, nasty and brutish, though quite often far from short. TagSoup is designed for people who have to process this stuff using some semblance of a rational application design. By providing a SAX interface, it allows standard XML tools to be applied to even the worst HTML. TagSoup also includes a command-line processor that reads HTML files and can generate either clean HTML or well-formed XML that is a close approximation to XHTML.",Open Source Identity and Access Management For Modern Applications and Services,,scm:git:git://github.com/keycloak/keycloak.git/keycloak-appliance-dist-all,,Open Source Identity and Access Management For Modern Applications and Services
org.codehaus.castor:castor,org.jibx:jibx-bind,0,TRUE,FALSE,http://castor.org,www.jibx.org,"Castor is an open source data binding framework for Java[tm]. It???s the shortest path between      Java objects, XML documents and relational tables.",JiBX binding code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/core,,JiBX core
org.codehaus.castor:castor,org.jibx:jibx-extras,0,TRUE,FALSE,http://castor.org,www.jibx.org,"Castor is an open source data binding framework for Java[tm]. It???s the shortest path between      Java objects, XML documents and relational tables.",JiBX extras code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/core,,JiBX core
org.codehaus.castor:castor,org.jibx:jibx-run,0,TRUE,FALSE,http://castor.org,http://www.jibx.org,"Castor is an open source data binding framework for Java[tm]. It???s the shortest path between      Java objects, XML documents and relational tables.",JiBX runtime code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/jibx-core,,JiBX core
org.codehaus.castor:castor-core,org.jibx:jibx-bind,0,TRUE,FALSE,http://castor-data-binding.github.io/castor/,www.jibx.org,Core functionality - Required by all other modules,JiBX binding code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/core,,JiBX core
org.codehaus.castor:castor-core,org.jibx:jibx-extras,0,TRUE,FALSE,http://castor-data-binding.github.io/castor/,www.jibx.org,Core functionality - Required by all other modules,JiBX extras code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/core,,JiBX core
org.codehaus.castor:castor-core,org.jibx:jibx-run,0,TRUE,FALSE,http://castor-data-binding.github.io/castor/,http://www.jibx.org,Core functionality - Required by all other modules,JiBX runtime code,https://github.com/castor-data-binding/castor.git,https://github.com/jibx/jibx-core,,JiBX core
org.codehaus.groovy:groovy,org.reflections:reflections,1,TRUE,FALSE,https://groovy-lang.org,http://github.com/ronmamo/reflections,"Groovy: A powerful, dynamic language for the JVM",Reflections - a Java runtime metadata analysis,https://github.com/apache/groovy,https://github.com/ronmamo/reflections,Mirror of Apache Groovy,Java runtime metadata analysis
org.codehaus.groovy:groovy,br.com.caelum:iogi,0,TRUE,FALSE,https://groovy-lang.org,https://github.com/rafaeldff/Iogi,"Groovy: A powerful, dynamic language for the JVM",Library for instantiating graphs of objects,https://github.com/apache/groovy,scm:git:git://github.com/rafaeldff/Iogi,Mirror of Apache Groovy,Immutable Object Graph Instantiation
org.codehaus.groovy:groovy,com.esotericsoftware.reflectasm:reflectasm,0,TRUE,FALSE,https://groovy-lang.org,http://code.google.com/p/reflectasm/,"Groovy: A powerful, dynamic language for the JVM",High performance Java reflection using code generation,https://github.com/apache/groovy,scm:svn:http://reflectasm.googlecode.com/svn/,Mirror of Apache Groovy,
org.codehaus.groovy:groovy,com.esotericsoftware:reflectasm,0,TRUE,FALSE,https://groovy-lang.org,https://github.com/EsotericSoftware/reflectasm,"Groovy: A powerful, dynamic language for the JVM",High performance Java reflection using code generation,https://github.com/apache/groovy,https://github.com/EsotericSoftware/reflectasm,Mirror of Apache Groovy,High performance Java reflection
org.codehaus.groovy:groovy,com.google.inject:guice,0,TRUE,FALSE,https://groovy-lang.org,https://github.com/google/guice,"Groovy: A powerful, dynamic language for the JVM", Guice is a lightweight dependency injection framework for Java 6 and above ,https://github.com/apache/groovy,https://github.com/google/guice,Mirror of Apache Groovy,"Guice (pronounced 'juice') is a lightweight dependency injection framework for Java 6 and above, brought to you by Google."
org.codehaus.groovy:groovy,net.sf.scannotation:scannotation,0,TRUE,FALSE,https://groovy-lang.org,http://scannotation.sf.net,"Groovy: A powerful, dynamic language for the JVM",Scannotation is a Java library that creates an annotation database from a set of .class files,https://github.com/apache/groovy,scm:svn:https://scannotation.svn.sourceforge.net/svnroot/scannotation/scannotation/,Mirror of Apache Groovy,
org.codehaus.groovy:groovy,org.objenesis:objenesis,0,TRUE,FALSE,https://groovy-lang.org,http://objenesis.org,"Groovy: A powerful, dynamic language for the JVM",A library for instantiating Java objects,https://github.com/apache/groovy,scm:git:https://github.com/easymock/objenesis.git/objenesis,Mirror of Apache Groovy,"Okay, it's pretty easy to instantiate objects in Java through standard reflection. However there are many cases where you need to go beyond what reflection provides.  For example, if there's no public constructor, you want to bypass the constructor code, or set final fields.  There are numerous clever (but fiddly) approaches to getting around this and this library provides a simple way to get at them.  You will find the official site here."
org.codehaus.groovy:groovy,org.scannotation:scannotation,0,TRUE,FALSE,https://groovy-lang.org,http://scannotation.sf.net,"Groovy: A powerful, dynamic language for the JVM", Scannotation is a Java library that creates an annotation database from a set of .class files ,https://github.com/apache/groovy,https://sourceforge.net/p/scannotation/code/HEAD/tree/,Mirror of Apache Groovy,
org.codehaus.groovy:groovy,org.sonatype.sisu:sisu-guice,0,TRUE,FALSE,https://groovy-lang.org,http://sonatype.github.com/sisu-guice/,"Groovy: A powerful, dynamic language for the JVM",Patched build of Google Guice,https://github.com/apache/groovy,scm:git:git@github.com:sonatype/sisu-guice.git/sisu-guice,Mirror of Apache Groovy,Patched build of Google Guice
org.codehaus.groovy:groovy-all,com.google.inject:guice,12,TRUE,FALSE,https://groovy-lang.org,https://github.com/google/guice,"Groovy: A powerful, dynamic language for the JVM", Guice is a lightweight dependency injection framework for Java 6 and above ,https://github.com/apache/groovy,https://github.com/google/guice,Mirror of Apache Groovy,"Guice (pronounced 'juice') is a lightweight dependency injection framework for Java 6 and above, brought to you by Google."
org.codehaus.groovy:groovy-all,org.reflections:reflections,8,TRUE,FALSE,https://groovy-lang.org,http://github.com/ronmamo/reflections,"Groovy: A powerful, dynamic language for the JVM",Reflections - a Java runtime metadata analysis,https://github.com/apache/groovy,https://github.com/ronmamo/reflections,Mirror of Apache Groovy,Java runtime metadata analysis
org.codehaus.groovy:groovy-all,org.scannotation:scannotation,3,TRUE,FALSE,https://groovy-lang.org,http://scannotation.sf.net,"Groovy: A powerful, dynamic language for the JVM", Scannotation is a Java library that creates an annotation database from a set of .class files ,https://github.com/apache/groovy,https://sourceforge.net/p/scannotation/code/HEAD/tree/,Mirror of Apache Groovy,
