fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime
log4j:log4j,org.slf4j:slf4j-api,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
log4j:log4j,org.slf4j:jcl-over-slf4j,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
log4j:log4j,org.slf4j:log4j-over-slf4j,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
log4j:log4j,ch.qos.logback:logback-classic,ZyorTaelon_eveapi,trunk/pom.xml,028c96326a871871e65a4f51ad8bc5c21ef20fcc,028c96326a871871e65a4f51ad8bc5c21ef20fcc,"+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","+commons-beanutils:commons-beanutils
+org.freemarker:freemarker
+org.slf4j:jul-to-slf4j
+org.slf4j:jcl-over-slf4j
+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic
+org.slf4j:log4j-over-slf4j
-commons-logging:commons-logging
-org.slf4j:slf4j-log4j12
-log4j:log4j","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum","- switched to SLF4J logger
- cleaned up dependencies
- Made JournalParser use RefType enum",2010-12-05 20:53:12+00:00,2010-12-05 20:53:12+00:00
commons-logging:commons-logging,org.slf4j:slf4j-api,hibernate_hibernate-validator,pom.xml,02f014021e3274b9e965a1fb5b108195c4d38787,02f014021e3274b9e965a1fb5b108195c4d38787,"+org.slf4j:slf4j-api
-commons-logging:commons-logging","+org.slf4j:slf4j-api
-commons-logging:commons-logging","HV-57 move to slf4j

git-svn-id: https://svn.jboss.org/repos/hibernate/validator/trunk@14673 1b8cb986-b30d-0410-93ca-fae66ebed9b2
","HV-57 move to slf4j

git-svn-id: https://svn.jboss.org/repos/hibernate/validator/trunk@14673 1b8cb986-b30d-0410-93ca-fae66ebed9b2
",2008-05-17 12:52:14+00:00,2008-05-17 12:52:14+00:00
ch.qos.logback:logback-core,org.slf4j:slf4j-log4j12,alexo_wro4j,wro4j-maven-plugin/pom.xml,03133f87f061da3686c4ae87c006df7e46c79e6e,03133f87f061da3686c4ae87c006df7e46c79e6e,"+org.slf4j:slf4j-log4j12
-ch.qos.logback:logback-core","+org.slf4j:slf4j-log4j12
-ch.qos.logback:logback-core","use slf4j-log4j12 instead of logback
","use slf4j-log4j12 instead of logback
",2013-01-22 23:47:23+02:00,2013-01-22 23:47:23+02:00
ch.qos.logback:logback-core,org.slf4j:slf4j-log4j12,alexo_wro4j,wro4j-runner/pom.xml,03133f87f061da3686c4ae87c006df7e46c79e6e,03133f87f061da3686c4ae87c006df7e46c79e6e,"+org.slf4j:slf4j-log4j12
-ch.qos.logback:logback-core","+org.slf4j:slf4j-log4j12
-ch.qos.logback:logback-core","use slf4j-log4j12 instead of logback
","use slf4j-log4j12 instead of logback
",2013-01-22 23:47:23+02:00,2013-01-22 23:47:23+02:00
org.testng:testng,junit:junit,alexruiz_fest-swing-1.x,fest-reflect/pom.xml,033bdd7832ca9a9647c8f7b7ecaa985d3115b206,033bdd7832ca9a9647c8f7b7ecaa985d3115b206,"+junit:junit
-org.testng:testng","+junit:junit
-org.testng:testng","IN PROGRESS - issue FEST-235: Add API to reflect bean properties 
http://jira.codehaus.org/browse/FEST-235

* Updated dependencies to latest versions (FEST-Util, FEST-Assert and FEST-Test.)
* Migrated tests to JUnit.
* Reorganized tests into smaller units.
","IN PROGRESS - issue FEST-235: Add API to reflect bean properties 
http://jira.codehaus.org/browse/FEST-235

* Updated dependencies to latest versions (FEST-Util, FEST-Assert and FEST-Test.)
* Migrated tests to JUnit.
* Reorganized tests into smaller units.
",2009-11-23 21:09:21+00:00,2009-11-23 21:09:21+00:00
org.testng:testng,junit:junit,joel-costigliola_assertj-swing,fest-reflect/pom.xml,033bdd7832ca9a9647c8f7b7ecaa985d3115b206,033bdd7832ca9a9647c8f7b7ecaa985d3115b206,"+junit:junit
-org.testng:testng","+junit:junit
-org.testng:testng","IN PROGRESS - issue FEST-235: Add API to reflect bean properties 
http://jira.codehaus.org/browse/FEST-235

* Updated dependencies to latest versions (FEST-Util, FEST-Assert and FEST-Test.)
* Migrated tests to JUnit.
* Reorganized tests into smaller units.
","IN PROGRESS - issue FEST-235: Add API to reflect bean properties 
http://jira.codehaus.org/browse/FEST-235

* Updated dependencies to latest versions (FEST-Util, FEST-Assert and FEST-Test.)
* Migrated tests to JUnit.
* Reorganized tests into smaller units.
",2009-11-23 21:09:21+00:00,2009-11-23 21:09:21+00:00
com.google.collections:google-collections,com.google.guava:guava,apache_shindig,java/samples/pom.xml,039941211740f7adeedc9c7549ebc0855e728fca,039941211740f7adeedc9c7549ebc0855e728fca,"+com.google.guava:guava
-commons-collections:commons-collections
-com.google.collections:google-collections","+com.google.guava:guava
-commons-collections:commons-collections
-com.google.collections:google-collections","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
",2010-08-10 08:45:27+00:00,2010-08-10 08:45:27+00:00
com.google.collections:google-collections,com.google.guava:guava,apache_shindig,java/gadgets/pom.xml,039941211740f7adeedc9c7549ebc0855e728fca,039941211740f7adeedc9c7549ebc0855e728fca,"+com.google.guava:guava
-com.google.collections:google-collections","+com.google.guava:guava
-com.google.collections:google-collections","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
",2010-08-10 08:45:27+00:00,2010-08-10 08:45:27+00:00
com.google.collections:google-collections,com.google.guava:guava,apache_shindig,pom.xml,039941211740f7adeedc9c7549ebc0855e728fca,039941211740f7adeedc9c7549ebc0855e728fca,"+com.google.guava:guava
-com.google.collections:google-collections","+com.google.guava:guava
-com.google.collections:google-collections","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
",2010-08-10 08:45:27+00:00,2010-08-10 08:45:27+00:00
com.google.collections:google-collections,com.google.guava:guava,apache_shindig,java/social-api/pom.xml,039941211740f7adeedc9c7549ebc0855e728fca,039941211740f7adeedc9c7549ebc0855e728fca,"+com.google.guava:guava
-com.google.collections:google-collections","+com.google.guava:guava
-com.google.collections:google-collections","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
",2010-08-10 08:45:27+00:00,2010-08-10 08:45:27+00:00
com.google.collections:google-collections,com.google.guava:guava,apache_shindig,java/common/pom.xml,039941211740f7adeedc9c7549ebc0855e728fca,039941211740f7adeedc9c7549ebc0855e728fca,"+org.apache.tomcat:el-api
+com.google.guava:guava
+com.google.code.findbugs:jsr305
+org.apache.tomcat:jasper-el
-com.google.collections:google-collections
-de.odysseus.juel:juel-api","+org.apache.tomcat:el-api
+com.google.guava:guava
+com.google.code.findbugs:jsr305
+org.apache.tomcat:jasper-el
-com.google.collections:google-collections
-de.odysseus.juel:juel-api","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
","SHINDIG-1406 | replace google-collections with guava

git-svn-id: https://svn.apache.org/repos/asf/shindig/trunk@983884 13f79535-47bb-0310-9956-ffa450edef68
",2010-08-10 08:45:27+00:00,2010-08-10 08:45:27+00:00
ch.qos.logback:logback-classic,org.slf4j:slf4j-api,moodysalem_java-phantomjs-wrapper,pom.xml,039cbf9e9b6bc5cfa0c16f66325019694f5d5b73,5b34b6cb152bd727946437232f3acd72e0e453e6,"+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic",-ch.qos.logback:logback-classic,"Changed logger to SLF4J

+ Added test-output from testng to .gitignore
+ Replaced java.util.logging with SLF4J
  see: ttps://www.slf4j.org/apidocs/org/slf4j/bridge/SLF4JBridgeHandler.html
+ Used logback as SLF4J implementation
","[maven-release-plugin] prepare release phantomjs-wrapper-parent-3.1.2
",2017-03-17 23:45:41+01:00,2017-08-14 08:43:42-04:00
ch.qos.logback:logback-classic,org.slf4j:slf4j-api,moodysalem_java-phantomjs-wrapper,wrapper/pom.xml,039cbf9e9b6bc5cfa0c16f66325019694f5d5b73,1c0e8e4018636c6dd878d103b49cbfe3e5133b14,"+org.slf4j:slf4j-api
+ch.qos.logback:logback-classic",-ch.qos.logback:logback-classic,"Changed logger to SLF4J

+ Added test-output from testng to .gitignore
+ Replaced java.util.logging with SLF4J
  see: ttps://www.slf4j.org/apidocs/org/slf4j/bridge/SLF4JBridgeHandler.html
+ Used logback as SLF4J implementation
","Removed SLF4J implementation
",2017-03-17 23:45:41+01:00,2017-06-24 18:03:08+02:00
org.mockito:mockito-all,org.hamcrest:hamcrest-core,infinispan_infinispan,core/pom.xml,04c699ac2ac2e8b615a1314bacdc624a90e9774d,04c699ac2ac2e8b615a1314bacdc624a90e9774d,"+org.mockito:mockito-core
+org.hamcrest:hamcrest-core
-org.mockito:mockito-all
-org.apache.karaf.features:framework","+org.mockito:mockito-core
+org.hamcrest:hamcrest-core
-org.mockito:mockito-all
-org.apache.karaf.features:framework","ISPN-7808 Upgrade to mockito-core 2.7.21

* Fix JpaStoreIT failures
* Replace usages of deprecated mockito API
* Replace any(Class) with any() or isNull() where necessary
* Add a Mocks utility class to help when delegation is needed
  but Mockito.spy() doesn't work
","ISPN-7808 Upgrade to mockito-core 2.7.21

* Fix JpaStoreIT failures
* Replace usages of deprecated mockito API
* Replace any(Class) with any() or isNull() where necessary
* Add a Mocks utility class to help when delegation is needed
  but Mockito.spy() doesn't work
",2017-05-08 18:04:51+03:00,2017-05-08 18:04:51+03:00
org.easymock:easymock,org.mockito:mockito-all,johncarl81_transfuse,transfuse/pom.xml,0583be33a5096ca9362b048cad416e4977b4b4d5,0583be33a5096ca9362b048cad416e4977b4b4d5,"+commons-collections:commons-collections
+org.mockito:mockito-all
+org.powermock:powermock-api-mockito
-org.powermock:powermock-api-easymock
-org.easymock:easymock","+commons-collections:commons-collections
+org.mockito:mockito-all
+org.powermock:powermock-api-mockito
-org.powermock:powermock-api-easymock
-org.easymock:easymock","Switched from easymock to mockito
","Switched from easymock to mockito
",2012-06-17 20:37:19-06:00,2012-06-17 20:37:19-06:00
org.easymock:easymock,org.powermock:powermock-api-mockito,johncarl81_transfuse,transfuse/pom.xml,0583be33a5096ca9362b048cad416e4977b4b4d5,0583be33a5096ca9362b048cad416e4977b4b4d5,"+commons-collections:commons-collections
+org.mockito:mockito-all
+org.powermock:powermock-api-mockito
-org.powermock:powermock-api-easymock
-org.easymock:easymock","+commons-collections:commons-collections
+org.mockito:mockito-all
+org.powermock:powermock-api-mockito
-org.powermock:powermock-api-easymock
-org.easymock:easymock","Switched from easymock to mockito
","Switched from easymock to mockito
",2012-06-17 20:37:19-06:00,2012-06-17 20:37:19-06:00
org.easymock:easymock,org.mockito:mockito-all,mdeinum_spring-utils,pom.xml,e33a299663c574d8da68aaa82f132904a670c0db,e33a299663c574d8da68aaa82f132904a670c0db,"+com.google.guava:guava
+org.springframework.batch:spring-batch-infrastructure
+net.sourceforge.jexcelapi:jxl
+org.springframework.batch:spring-batch-core
+org.mockito:mockito-all
+org.slf4j:jcl-over-slf4j
-org.springframework:spring-webflow
-org.easymock:easymock","+com.google.guava:guava
+org.springframework.batch:spring-batch-infrastructure
+net.sourceforge.jexcelapi:jxl
+org.springframework.batch:spring-batch-core
+org.mockito:mockito-all
+org.slf4j:jcl-over-slf4j
-org.springframework:spring-webflow
-org.easymock:easymock","Moved to Spring 3.0.5.
Moved from EasyMock to Mockito.
Moved to JUnit 4.8.2.
Added ExcelItemReader for Spring Batch.
Added copyright notices to files.
","Moved to Spring 3.0.5.
Moved from EasyMock to Mockito.
Moved to JUnit 4.8.2.
Added ExcelItemReader for Spring Batch.
Added copyright notices to files.
",2011-07-15 09:51:45+02:00,2011-07-15 09:51:45+02:00
org.easymock:easymock,org.mockito:mockito-core,qos-ch_logback-extensions,pom.xml,cf44d61d5dbcfddf4dadd1599d56c9502fd42bb8,cf44d61d5dbcfddf4dadd1599d56c9502fd42bb8,"+org.mockito:mockito-core
-com.googlecode.jmockit:jmockit
-org.easymock:easymock","+org.mockito:mockito-core
-com.googlecode.jmockit:jmockit
-org.easymock:easymock","Replace jmockit and easymock with mockito

jmockit and easymock weren't actually used. And jmockit has an
unfriendly dependency on some JAR/DLL. I prefer Mockito anyway :)

Fixes #19
","Replace jmockit and easymock with mockito

jmockit and easymock weren't actually used. And jmockit has an
unfriendly dependency on some JAR/DLL. I prefer Mockito anyway :)

Fixes #19
",2014-02-27 00:09:36-06:00,2014-02-27 00:09:36-06:00
org.hamcrest:hamcrest-core,org.easytesting:fest-assert-core,glowroot_glowroot,plugin-testkit/pom.xml,05263e72192e1c3a75f1971dfaf4bd5eac3886e6,05263e72192e1c3a75f1971dfaf4bd5eac3886e6,"+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-core","+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-core","Convert from hamcrest to fest

Fest is awesome. The tests read better, and fest's fluent matchers are
way easier to find (via auto-complete) than the static imported hamcrest
matchers.
","Convert from hamcrest to fest

Fest is awesome. The tests read better, and fest's fluent matchers are
way easier to find (via auto-complete) than the static imported hamcrest
matchers.
",2012-07-23 02:14:13-07:00,2012-07-23 02:14:13-07:00
org.hamcrest:hamcrest-core,org.easytesting:fest-assert-core,resthub_resthub-spring-stack,resthub-test/pom.xml,69c826361589331a645de44966500986cb853d82,69c826361589331a645de44966500986cb853d82,"+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-core","+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-core","Switch from Hamcrest to Fest Assert
","Switch from Hamcrest to Fest Assert
",2012-04-22 23:55:57+02:00,2012-04-22 23:55:57+02:00
org.hamcrest:hamcrest-library,org.easytesting:fest-assert,ralscha_extdirectspring,pom.xml,10c34da524200b23886dfafcd4465a685f96ed69,10c34da524200b23886dfafcd4465a685f96ed69,"+org.easytesting:fest-assert
-org.hamcrest:hamcrest-library","+org.easytesting:fest-assert
-org.hamcrest:hamcrest-library","switch from hamcrest to fest
","switch from hamcrest to fest
",2011-07-27 14:07:49+00:00,2011-07-27 14:07:49+00:00
org.hamcrest:hamcrest-library,org.easytesting:fest-assert-core,glowroot_glowroot,jdbc-plugin/pom.xml,05263e72192e1c3a75f1971dfaf4bd5eac3886e6,05263e72192e1c3a75f1971dfaf4bd5eac3886e6,"+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-library
-org.hamcrest:hamcrest-core","+org.easytesting:fest-assert-core
-org.hamcrest:hamcrest-library
-org.hamcrest:hamcrest-core","Convert from hamcrest to fest

Fest is awesome. The tests read better, and fest's fluent matchers are
way easier to find (via auto-complete) than the static imported hamcrest
matchers.
","Convert from hamcrest to fest

Fest is awesome. The tests read better, and fest's fluent matchers are
way easier to find (via auto-complete) than the static imported hamcrest
matchers.
",2012-07-23 02:14:13-07:00,2012-07-23 02:14:13-07:00
org.jmock:jmock,org.mockito:mockito-all,bobmcwhirter_drools,pom.xml,92384035a8651b675c82689b24837eb8adb81d66,0df25aead759b3b542a685ac21a3a009bcd22fe9,+org.mockito:mockito-all,"-org.jmock:jmock
-org.jmock:jmock-legacy","JBRULES-2339: JBRULES-2340: merging true modify into trunk

git-svn-id: http://anonsvn.jboss.org/repos/labs/labs/jbossrules/trunk@31876 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70
","Replacing jmock by mockito. Upgrading to junit 4.8.1.

git-svn-id: http://anonsvn.jboss.org/repos/labs/labs/jbossrules/trunk@31915 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70
",2010-02-28 23:53:10+00:00,2010-03-03 15:28:38+00:00
org.jmock:jmock-junit4,org.mockito:mockito-core,appfuse_appfuse-light,struts/pom.xml,224dc7d75fa74d969370256dbded032e9b02f7df,f0a4ec56af1a8c26ccd41a99d22e57a3d9f0b160,+org.mockito:mockito-core,"-org.jmock:jmock
-junit:junit-dep
-org.jmock:jmock-junit4","EQX-231: Add Mockito as a dependency so appfuse:gen works.
","EQX-231: Migrated to Mockito from JMock.
",2013-01-26 15:29:13-07:00,2014-11-07 10:54:24-07:00
org.json:json,com.googlecode.json-simple:json-simple,apache_hive,common/pom.xml,8528ba8ff15b424865478f1da6575250f35dbd7e,8528ba8ff15b424865478f1da6575250f35dbd7e,"+commons-logging:commons-logging
+log4j:log4j
+log4j:apache-log4j-extras
+org.apache.hadoop:hadoop-core
+com.googlecode.json-simple:json-simple
-org.apache.logging.log4j:log4j-web
-org.apache.logging.log4j:log4j-1.2-api
-org.eclipse.jetty.orbit:javax.servlet
-org.apache.orc:orc-core
-com.github.joshelser:dropwizard-metrics-hadoop-metrics2-reporter
-org.apache.commons:commons-lang3
-org.json:json
-jline:jline
-org.eclipse.jetty.aggregate:jetty-all
-org.apache.logging.log4j:log4j-slf4j-impl
-com.lmax:disruptor
-org.apache.hive:hive-storage-api","+commons-logging:commons-logging
+log4j:log4j
+log4j:apache-log4j-extras
+org.apache.hadoop:hadoop-core
+com.googlecode.json-simple:json-simple
-org.apache.logging.log4j:log4j-web
-org.apache.logging.log4j:log4j-1.2-api
-org.eclipse.jetty.orbit:javax.servlet
-org.apache.orc:orc-core
-com.github.joshelser:dropwizard-metrics-hadoop-metrics2-reporter
-org.apache.commons:commons-lang3
-org.json:json
-jline:jline
-org.eclipse.jetty.aggregate:jetty-all
-org.apache.logging.log4j:log4j-slf4j-impl
-com.lmax:disruptor
-org.apache.hive:hive-storage-api","HIVE-15224: replace org.json usage in branch-1 with as minor changes as possible (Daniel Voros via Zoltan Haindrich)

Signed-off-by: Zoltan Haindrich <kirk@rxd.hu>
","HIVE-15224: replace org.json usage in branch-1 with as minor changes as possible (Daniel Voros via Zoltan Haindrich)

Signed-off-by: Zoltan Haindrich <kirk@rxd.hu>
",2017-05-08 08:32:39+02:00,2017-05-08 08:32:39+02:00
org.json:json,org.codehaus.jackson:jackson-mapper-asl,apache_incubator-pinot,pinot-broker/pom.xml,7c90c763c069f6f7b8db1756158805eb8e7655d5,21da994b910eb857c8e9c47078987cb7aee9c945,+org.codehaus.jackson:jackson-mapper-asl,"+com.linkedin.pinot:pinot-controller
+com.linkedin.pinot:pinot-common
+com.linkedin.pinot:pinot-transport
+com.linkedin.pinot:pinot-server
+com.linkedin.pinot:pinot-core
-org.apache.pinot:pinot-core
-org.apache.pinot:pinot-common
-org.apache.pinot:pinot-controller
-org.apache.pinot:pinot-transport
-org.json:json
-com.alibaba:fastjson
-org.codehaus.jackson:jackson-mapper-asl
-org.apache.pinot:pinot-server","Update license year to 2014-2016 (#193)

Reviewer: Joe
","Unify all JSON usage to fasterxml.jackson package

Remove the usage of json package from org.json, org.codehaus.jackson, com.google.code.gson, com.alibaba
Add JsonUtils class to reuse ObjectMapper and provide util methods
",2016-06-13 14:41:18-07:00,2019-01-10 18:52:26-08:00
org.json:json,org.codehaus.jackson:jackson-xc,apache_incubator-pinot,pom.xml,58791127a539c0b8db19c871ceacde5792f6f615,21da994b910eb857c8e9c47078987cb7aee9c945,"+org.apache.hadoop:hadoop-mapreduce-client-core
+org.codehaus.jackson:jackson-core-asl
+org.apache.hadoop:hadoop-common
+org.codehaus.jackson:jackson-jaxrs
+org.apache.hadoop:hadoop-hdfs
+org.codehaus.jackson:jackson-xc","+com.linkedin.pinot:pinot-azure-filesystem
+com.fasterxml.jackson.dataformat:jackson-dataformat-yaml
+com.linkedin.pinot:pinot-hadoop
+com.linkedin.pinot:pinot-server
+com.linkedin.pinot:pinot-broker
+com.linkedin.pinot:pinot-common
+com.linkedin.pinot:pinot-filesystem
+com.linkedin.pinot:pinot-hadoop-filesystem
+com.linkedin.pinot:pinot-controller
+com.fasterxml.jackson.dataformat:jackson-dataformat-xml
+com.linkedin.pinot:pinot-tools
+com.linkedin.pinot:pinot-perf
+com.fasterxml.jackson.datatype:jackson-datatype-joda
+com.fasterxml.jackson.jaxrs:jackson-jaxrs-base
+com.linkedin.pinot:pinot-transport
+com.linkedin.pinot:pinot-core
+com.linkedin.pinot:pinot-api
+com.linkedin.pinot:pinot-minion
-com.google.code.gson:gson
-org.apache.pinot:pinot-common
-org.apache.pinot:pinot-hadoop-filesystem
-org.apache.pinot:pinot-api
-org.apache.pinot:pinot-controller
-org.json:json
-org.apache.pinot:pinot-minion
-org.apache.pinot:pinot-hadoop
-org.apache.pinot:pinot-tools
-org.apache.pinot:pinot-perf
-org.apache.pinot:pinot-azure-filesystem
-org.apache.pinot:pinot-transport
-org.apache.pinot:pinot-filesystem
-com.alibaba:fastjson
-org.apache.pinot:pinot-server
-org.apache.pinot:pinot-broker
-org.apache.pinot:pinot-core","Pinot hadoop job

RB=496430
R=xiafu
A=kgopalak
","Unify all JSON usage to fasterxml.jackson package

Remove the usage of json package from org.json, org.codehaus.jackson, com.google.code.gson, com.alibaba
Add JsonUtils class to reuse ObjectMapper and provide util methods
",2015-06-07 02:45:44-07:00,2019-01-10 18:52:26-08:00
org.slf4j:slf4j-api,org.apache.logging.log4j:log4j-api,LSIR_gsn,pom.xml,13e2c4b44bb71458c6bbca993b94f2cad30d24c2,13e2c4b44bb71458c6bbca993b94f2cad30d24c2,"+org.fusesource.jansi:jansi
+org.apache.logging.log4j:log4j-core
+org.zeromq:jeromq
+xerces:xercesImpl
+org.apache.logging.log4j:log4j-api
+org.apache.logging.log4j:log4j-slf4j-impl
-log4j:log4j
-org.slf4j:slf4j-api
-jeromq:jeromq
-org.slf4j:slf4j-log4j12
-org.bytedeco.javacpp-presets:gsl","+org.fusesource.jansi:jansi
+org.apache.logging.log4j:log4j-core
+org.zeromq:jeromq
+xerces:xercesImpl
+org.apache.logging.log4j:log4j-api
+org.apache.logging.log4j:log4j-slf4j-impl
-log4j:log4j
-org.slf4j:slf4j-api
-jeromq:jeromq
-org.slf4j:slf4j-log4j12
-org.bytedeco.javacpp-presets:gsl","switch log4j to slf4j (and adding log4j2 in dependencies for easy deployment)
","switch log4j to slf4j (and adding log4j2 in dependencies for easy deployment)
",2015-09-03 09:49:47+02:00,2015-09-03 09:49:47+02:00
org.slf4j:slf4j-api,org.apache.logging.log4j:log4j-core,littlefishercoder_littlefisher-system,code/core-base/pom.xml,993d4f61fa66e1a48e23b6a6c8ca13df9c669aee,993d4f61fa66e1a48e23b6a6c8ca13df9c669aee,"+org.apache.logging.log4j:log4j-core
-log4j:log4j
-org.slf4j:slf4j-api
-org.slf4j:slf4j-log4j12","+org.apache.logging.log4j:log4j-core
-log4j:log4j
-org.slf4j:slf4j-api
-org.slf4j:slf4j-log4j12","#44 使用log4j2进行改造
","#44 使用log4j2进行改造
",2017-11-01 17:37:19+08:00,2017-11-01 17:37:19+08:00
org.sonatype.jline:jline,org.fusesource.jansi:jansi,jdillon_gossip,gossip-core/pom.xml,448616313a1e7e354503a897f81473990a1fa0b3,448616313a1e7e354503a897f81473990a1fa0b3,"+org.fusesource.jansi:jansi
-org.codehaus.groovy:groovy
-org.sonatype.jline:jline","+org.fusesource.jansi:jansi
-org.codehaus.groovy:groovy
-org.sonatype.jline:jline","Replace jline dep with jansi
","Replace jline dep with jansi
",2011-02-23 16:48:38-08:00,2011-02-23 16:48:38-08:00
